,Text,Topic,Rating,Likes,Food,Broad Filter,Media,Age,Gender,food,supermarkets,related,drinks,slang,diet,meals,Dmeals,words_no,Polarity,restaurants,brands,Media_0,Media_1,Media_2,BMI,topic_no
1925,Ik eet frites.,2: Wat eet ik: Foods,,0.0,['eet'],"['eet', 'frites']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
1933,Met soep en een toetje,2: Wat eet ik: Foods,2.0,0.0,"['soep', 'toetj']","['soep', 'toetj']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
1935,Patatjees,2: Wat eet ik: Foods,4.0,0.0,['patatjes'],['patatjes'],0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
1959,Jullie soep mee,2: Wat eet ik: Foods,2.0,0.0,['soep'],"['jullie', 'soep', 'mee']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,2
1964,Zo lekker al dat eten,2: Wat eet ik: Foods,,0.0,['eten'],"['lekker', 'eten']",2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,19.0,2
1965,Ik heb zin in pannenkoeken,2: Wat eet ik: Foods,2.0,0.0,['pannenkoek'],"['zin', 'pannenkoek']",2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,2
1967,Zo eten mensen toch gwn??,2: Wat eet ik: Foods,,1.0,['eten'],"['eten', 'mens', 'gwn']",0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2
1970,Kip en chocola ,2: Wat eet ik: Foods,4.0,0.0,"['kip', 'chocola']","['kip', 'chocola']",0.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,2
1985,Wel lekkker eten h????????????????????????????????,2: Wat eet ik: Foods,,0.0,['eten'],"['wel', 'lekker', 'eten']",2.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2
1988,Lekker thee aan het drinken,2: Wat eet ik: Foods,2.0,0.0,"['drink', 'thee']","['lekker', 'thee', 'drink']",0.0,10.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.6,0.0,0.0,1.0,0.0,0.0,24.0,2
1990,Maar straks ga ik kip eten,2: Wat eet ik: Foods,2.0,0.0,"['kip', 'eten']","['strak', 'ga', 'kip', 'eten']",0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,2
1992,Ik ga eten lekker,2: Wat eet ik: Foods,,0.0,['eten'],"['ga', 'eten', 'lekker']",2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,15.0,2
1993,Spaar jij ok die tech te gek plaatjes,2: Wat eet ik: Foods,,0.0,['spar'],"['spar', 'jij', 'ok', 'tech', 'gek', 'plaatjes']",0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0666666666666667,1.0,0.0,1.0,0.0,0.0,17.0,2
2001,Ik eet nu susi????,2: Wat eet ik: Foods,,0.0,['eet'],"['eet', 'susi']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2
2003,Te zoet,2: Wat eet ik: Foods,,0.0,['zoet'],['zoet'],0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,1.0,0.0,0.0,17.0,2
2016,Snoep jij hat me beloofd,2: Wat eet ik: Foods,4.0,0.0,['snoep'],"['snoep', 'jij', 'hat', 'beloofd']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
2018,Ik ook brood met ei,2: Wat eet ik: Foods,1.0,0.0,['brod'],"['brod', 'ei']",0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
2022,Ik heb zin in taart,2: Wat eet ik: Foods,4.0,0.0,['taart'],"['zin', 'taart']",2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2
2023,Ik heb thius nog taart,2: Wat eet ik: Foods,4.0,0.0,['taart'],"['thius', 'taart']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
2026,Ik zit snoep te eeten,2: Wat eet ik: Foods,4.0,0.0,"['snoep', 'eet']","['zit', 'snoep', 'eet']",2.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2
2030,Jordi jij vind kibbeling tog ook lekker,2: Wat eet ik: Foods,1.0,0.0,['kibbel'],"['jordi', 'jij', 'vind', 'kibbel', 'tog', 'lekker']",0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,15.0,2
2051,"Kijk is naar jezelf, kip",2: Wat eet ik: Foods,2.0,0.0,['kip'],"['kijk', 'jezelf', 'kip']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,15.0,2
2057,Ik kip en brocoli en aardappelen,2: Wat eet ik: Foods,2.0,0.0,"['kip', 'aardappel']","['kip', 'brocoli', 'aardappel']",0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,2
2062,Hoi meester donut,2: Wat eet ik: Foods,4.0,0.0,['donut'],"['hoi', 'meester', 'donut']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
2063,Iets voot ensar die donut,2: Wat eet ik: Foods,4.0,0.0,['donut'],"['vot', 'ensar', 'donut']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
2075,Nou ja ensar de donut iets voor jou ????????,2: Wat eet ik: Foods,4.0,0.0,['donut'],"['nou', 'ensar', 'donut', 'jou']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,2
2080,Een vis die zingt,2: Wat eet ik: Foods,1.0,0.0,['vis'],"['vis', 'zingt']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
2083,Is het leuk onder de tafel dong,2: Wat eet ik: Foods,,0.0,['tafel'],"['leuk', 'tafel', 'dong']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,2
2085,Trouwens mekselina ik heb daar ook zin in die cake ,2: Wat eet ik: Foods,4.0,0.0,['cak'],"['trouwen', 'mekselina', 'zin', 'cak']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
2108,Het is heelllleeeeeeeeeee lekkere gerperste appelsap,2: Wat eet ik: Foods,5.0,0.0,['appelsap'],"['heellee', 'lekker', 'gerperst', 'appelsap']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,18.0,2
2109,Nee mag niet na het eeten,2: Wat eet ik: Foods,,0.0,['eet'],"['nee', 'mag', 'eet']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
2112, Ik ben lekker thee aan het drinken??????,2: Wat eet ik: Foods,2.0,0.0,"['drink', 'thee']","['lekker', 'thee', 'drink']",0.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.6,0.0,0.0,1.0,0.0,0.0,15.0,2
2131,Wij hebben ook patat gegeten,2: Wat eet ik: Foods,4.0,0.0,['patat'],"['wij', 'patat', 'geget']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
2132,Heb jij een frikandel er bij of een kroket,2: Wat eet ik: Foods,3.0,0.0,"['kroket', 'frikandel']","['jij', 'frikandel', 'kroket']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
2133,Ik een frikandel,2: Wat eet ik: Foods,4.0,0.0,['frikandel'],['frikandel'],0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
2134,Wat neem jij bij de patat?? ,2: Wat eet ik: Foods,4.0,0.0,['patat'],"['nem', 'jij', 'patat']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
2135,Een frikandel of een kroket,2: Wat eet ik: Foods,3.0,0.0,"['kroket', 'frikandel']","['frikandel', 'kroket']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
2136,Ik een frikandel jij dan ??,2: Wat eet ik: Foods,4.0,0.0,['frikandel'],"['frikandel', 'jij']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
2137,Moet gaan eten . WORST!!!!!!!! ????,2: Wat eet ik: Foods,3.0,0.0,"['worst', 'eten']","['gan', 'eten', 'worst']",0.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
2138,Gewoon n zak snoep,2: Wat eet ik: Foods,4.0,0.0,['snoep'],"['gewon', 'zak', 'snoep']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
2139,Wij gaan patat eten!,2: Wat eet ik: Foods,4.0,0.0,"['patat', 'eten']","['wij', 'gan', 'patat', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
2141,Wat nam jij bij de patat,2: Wat eet ik: Foods,4.0,0.0,['patat'],"['nam', 'jij', 'patat']",0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
